time,body_name,x,y,z,vx,vy,vz
266400,Moon,1.49387e+11,8.22022e+09,2.4995e+08,-1579.22,29071.1,777.466
270000,Sun,665.764,11.7907,0.00490464,0.00486559,0.000129197,5.37722e-08
270000,Earth,1.49381e+11,8.0379e+09,283766,-1600.83,29745.8,3.06773
270000,Moon,1.49381e+11,8.32484e+09,2.52726e+08,-1600.54,29062.5,771.014
273600,Sun,683.514,12.2684,0.00510345,0.0049304,0.000132686,5.52251e-08
273600,Earth,1.49375e+11,8.14499e+09,295097,-1622.15,29744.7,3.14746
273600,Moon,1.49375e+11,8.42944e+09,2.55478e+08,-1621.86,29053.9,764.488
277200,Sun,701.497,12.7588,0.00530756,0.00499521,0.000136222,5.66973e-08
277200,Earth,1.49369e+11,8.25206e+09,306718,-1643.47,29743.7,3.22809
277200,Moon,1.49369e+11,8.534e+09,2.58206e+08,-1643.18,29045.4,757.89
280800,Sun,719.713,13.2621,0.00551704,0.00506002,0.000139803,5.81889e-08
280800,Earth,1.49363e+11,8.35914e+09,318633,-1664.8,29742.6,3.3096
280800,Moon,1.49363e+11,8.63853e+09,2.6091e+08,-1664.49,29036.9,751.22
284400,Sun,738.162,13.7784,0.00573196,0.00512482,0.000143432,5.96999e-08
284400,Earth,1.49357e+11,8.46621e+09,330844,-1686.12,29741.5,3.39198
284400,Moon,1.49357e+11,8.74304e+09,2.63591e+08,-1685.81,29028.5,744.478
288000,Sun,756.845,14.308,0.00595239,0.00518962,0.000147106,6.12301e-08
288000,Earth,1.49351e+11,8.57327e+09,343355,-1707.44,29740.3,3.47524
288000,Moon,1.49351e+11,8.84751e+09,2.66246e+08,-1707.12,29020.1,737.665
291600,Sun,775.761,14.851,0.00617839,0.00525442,0.000150828,6.27798e-08
291600,Earth,1.49345e+11,8.68033e+09,356168,-1728.76,29739.2,3.55935
291600,Moon,1.49345e+11,8.95195e+09,2.68877e+08,-1728.44,29011.8,730.781
295200,Sun,794.91,15.4075,0.00641005,0.00531922,0.000154595,6.43488e-08
295200,Earth,1.49338e+11,8.78739e+09,369288,-1750.08,29738.1,3.64432
295200,Moon,1.49339e+11,9.05636e+09,2.71483e+08,-1749.75,29003.5,723.827
298800,Sun,814.292,15.9778,0.00664742,0.00538402,0.000158409,6.59371e-08
298800,Earth,1.49332e+11,8.89444e+09,382716,-1771.4,29736.9,3.73013
298800,Moon,1.49332e+11,9.16075e+09,2.74063e+08,-1771.06,28995.3,716.804
302400,Sun,833.908,16.562,0.00689058,0.00544881,0.00016227,6.75448e-08
302400,Earth,1.49326e+11,9.00149e+09,396457,-1792.71,29735.7,3.81678
302400,Moon,1.49326e+11,9.2651e+09,2.76618e+08,-1792.37,28987.1,709.712
306000,Sun,853.757,17.1602,0.0071396,0.0055136,0.000166177,6.91719e-08
306000,Earth,1.49319e+11,9.10853e+09,410512,-1814.03,29734.5,3.90426
306000,Moon,1.49319e+11,9.36942e+09,2.79147e+08,-1813.68,28979,702.553
309600,Sun,873.839,17.7727,0.00739455,0.00557838,0.00017013,7.08183e-08
309600,Earth,1.49312e+11,9.21557e+09,424885,-1835.34,29733.3,3.99256
309600,Moon,1.49313e+11,9.47372e+09,2.81651e+08,-1834.99,28970.9,695.325
313200,Sun,894.154,18.3995,0.00765549,0.00564317,0.00017413,7.2484e-08
313200,Earth,1.49306e+11,9.32261e+09,439580,-1856.66,29732.1,4.08168
313200,Moon,1.49306e+11,9.57799e+09,2.84128e+08,-1856.3,28962.9,688.031
316800,Sun,914.703,19.041,0.0079225,0.00570795,0.000178176,7.41691e-08
316800,Earth,1.49299e+11,9.42964e+09,454597,-1877.97,29730.8,4.17161
316800,Moon,1.49299e+11,9.68222e+09,2.86578e+08,-1877.61,28955,680.671
320400,Sun,935.485,19.6971,0.00819564,0.00577272,0.000182269,7.58735e-08
320400,Earth,1.49292e+11,9.53667e+09,469942,-1899.28,29729.5,4.26234
320400,Moon,1.49292e+11,9.78643e+09,2.89002e+08,-1898.91,28947.1,673.245
324000,Sun,956.5,20.3682,0.00847499,0.0058375,0.000186408,7.75973e-08
324000,Earth,1.49285e+11,9.64369e+09,485616,-1920.6,29728.3,4.35385
324000,Moon,1.49285e+11,9.89061e+09,2.91398e+08,-1920.22,28939.2,665.754
327600,Sun,977.748,21.0543,0.00876062,0.00590227,0.000190593,7.93404e-08
327600,Earth,1.49278e+11,9.75071e+09,501622,-1941.91,29727,4.44615
327600,Moon,1.49278e+11,9.99477e+09,2.93768e+08,-1941.52,28931.4,658.199
331200,Sun,999.229,21.7557,0.00905259,0.00596704,0.000194825,8.11029e-08
331200,Earth,1.49271e+11,9.85772e+09,517963,-1963.22,29725.6,4.53923
331200,Moon,1.49271e+11,1.00989e+10,2.9611e+08,-1962.83,28923.7,650.581
334800,Sun,1020.94,22.4725,0.00935098,0.00603181,0.000199104,8.28847e-08
334800,Earth,1.49264e+11,9.96473e+09,534642,-1984.53,29724.3,4.63307
334800,Moon,1.49264e+11,1.0203e+10,2.98424e+08,-1984.13,28916,642.899
338400,Sun,1042.89,23.2048,0.00965584,0.00609657,0.000203428,8.46858e-08
338400,Earth,1.49257e+11,1.00717e+10,551662,-2005.83,29723,4.72767
338400,Moon,1.49257e+11,1.03071e+10,3.00711e+08,-2005.43,28908.4,635.156
342000,Sun,1065.07,23.9529,0.00996727,0.00616133,0.0002078,8.65063e-08
342000,Earth,1.4925e+11,1.01787e+10,569025,-2027.14,29721.6,4.82302
342000,Moon,1.4925e+11,1.04111e+10,3.02969e+08,-2026.73,28900.9,627.351
345600,Sun,1087.49,24.7169,0.0102853,0.00622608,0.000212217,8.83462e-08
345600,Earth,1.49242e+11,1.02857e+10,586733,-2048.45,29720.2,4.91911
345600,Moon,1.49242e+11,1.05151e+10,3.052e+08,-2048.03,28893.4,619.485
349200,Sun,1110.13,25.4969,0.0106101,0.00629084,0.000216681,9.02053e-08
349200,Earth,1.49235e+11,1.03927e+10,604791,-2069.75,29718.8,5.01594
349200,Moon,1.49235e+11,1.06191e+10,3.07401e+08,-2069.33,28885.9,611.559
352800,Sun,1133.01,26.2932,0.0109416,0.00635559,0.000221192,9.20838e-08
352800,Earth,1.49227e+11,1.04997e+10,623199,-2091.05,29717.4,5.11349
352800,Moon,1.49227e+11,1.07231e+10,3.09574e+08,-2090.63,28878.6,603.573
356400,Sun,1156.13,27.1059,0.0112799,0.00642033,0.000225748,9.39817e-08
356400,Earth,1.4922e+11,1.06067e+10,641962,-2112.36,29716,5.21175
356400,Moon,1.4922e+11,1.0827e+10,3.11718e+08,-2111.93,28871.2,595.529
360000,Sun,1179.47,27.9352,0.0116251,0.00648508,0.000230352,9.58989e-08
360000,Earth,1.49212e+11,1.07136e+10,661080,-2133.66,29714.5,5.31072
360000,Moon,1.49212e+11,1.09309e+10,3.13833e+08,-2133.22,28864,587.427
363600,Sun,1203.05,28.7812,0.0119773,0.00654982,0.000235001,9.78354e-08
363600,Earth,1.49204e+11,1.08206e+10,680558,-2154.96,29713.1,5.41039
363600,Moon,1.49204e+11,1.10348e+10,3.15918e+08,-2154.52,28856.8,579.267
367200,Sun,1226.86,29.6441,0.0123366,0.00661456,0.000239697,9.97913e-08
367200,Earth,1.49196e+11,1.09276e+10,700396,-2176.26,29711.6,5.51074
367200,Moon,1.49196e+11,1.11387e+10,3.17974e+08,-2175.81,28849.7,571.051
370800,Sun,1250.91,30.5241,0.0127029,0.00667929,0.00024444,1.01766e-07
370800,Earth,1.49188e+11,1.10345e+10,720599,-2197.55,29710.1,5.61178
370800,Moon,1.49189e+11,1.12425e+10,3.2e+08,-2197.11,28842.6,562.78
374400,Sun,1275.19,31.4213,0.0130765,0.00674402,0.000249228,1.03761e-07
374400,Earth,1.4918e+11,1.11415e+10,741167,-2218.85,29708.6,5.71348
374400,Moon,1.49181e+11,1.13463e+10,3.21996e+08,-2218.4,28835.6,554.453
378000,Sun,1299.7,32.3359,0.0134573,0.00680875,0.000254064,1.05775e-07
378000,Earth,1.49172e+11,1.12484e+10,762104,-2240.15,29707.1,5.81585
378000,Moon,1.49172e+11,1.14501e+10,3.23962e+08,-2239.69,28828.7,546.072
